FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
1/2/2018,Delta Air Lines Inc.,IAD,ATL,FALSE,FALSE,1759,1745,0,-14,1940,0,83,132,115,534,2018,1,1,2,2,DL,DL,19790,DL,1442,DL,19790,DL,N987DN,1442,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1700-1759,25,1810,1933,7,2011,-31,0,-2,2000-2059,3,0
1/2/2018,Delta Air Lines Inc.,CHA,ATL,FALSE,FALSE,600,555,0,-5,639,0,25,58,44,106,2018,1,1,2,2,DL,DL,19790,DL,1446,DL,19790,DL,N892AT,1446,10980,1098002,30980,"Chattanooga, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0600-0659,10,605,630,9,658,-19,0,-2,0600-0659,1,0
1/2/2018,Delta Air Lines Inc.,CID,ATL,FALSE,FALSE,545,607,22,22,910,6,90,139,123,694,2018,1,1,2,2,DL,DL,19790,DL,1449,DL,19790,DL,N954AT,1449,11003,1100303,31003,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,0001-0559,27,634,904,6,904,6,0,0,0900-0959,3,0
1/2/2018,Delta Air Lines Inc.,MIA,ATL,FALSE,FALSE,600,559,0,-1,738,0,83,117,99,594,2018,1,1,2,2,DL,DL,19790,DL,1460,DL,19790,DL,N327DN,1460,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0600-0659,11,610,733,5,757,-19,0,-2,0700-0759,3,0
1/2/2018,Delta Air Lines Inc.,PIT,ATL,FALSE,FALSE,1831,1848,17,17,2036,6,80,119,108,526,2018,1,1,2,2,DL,DL,19790,DL,1462,DL,19790,DL,N995DL,1462,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,1800-1859,10,1858,2018,18,2030,6,0,0,2000-2059,3,0
1/2/2018,Delta Air Lines Inc.,CLE,ATL,FALSE,FALSE,1452,1458,6,6,1640,0,84,118,102,554,2018,1,1,2,2,DL,DL,19790,DL,1474,DL,19790,DL,N921AT,1474,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1400-1459,8,1506,1630,10,1650,-10,0,-1,1600-1659,3,0
1/2/2018,Delta Air Lines Inc.,ORD,ATL,FALSE,FALSE,810,809,0,-1,1114,3,79,121,125,606,2018,1,1,2,2,DL,DL,19790,DL,1477,DL,19790,DL,N978AT,1477,13930,1393006,30977,"Chicago, IL",IL,17,Illinois,41,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,40,849,1108,6,1111,3,0,0,1100-1159,3,0
1/2/2018,Delta Air Lines Inc.,LIT,ATL,FALSE,FALSE,600,611,11,11,839,0,62,100,88,453,2018,1,1,2,2,DL,DL,19790,DL,1481,DL,19790,DL,N907DL,1481,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0600-0659,16,627,829,10,840,-1,0,-1,0800-0859,2,0
1/2/2018,Delta Air Lines Inc.,PHL,ATL,FALSE,FALSE,1155,1154,0,-1,1358,0,103,144,124,666,2018,1,1,2,2,DL,DL,19790,DL,1494,DL,19790,DL,N901DE,1494,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1100-1159,13,1207,1350,8,1419,-21,0,-2,1400-1459,3,0
1/2/2018,Delta Air Lines Inc.,MEM,ATL,FALSE,FALSE,600,557,0,-3,803,0,48,77,66,332,2018,1,1,2,2,DL,DL,19790,DL,1499,DL,19790,DL,N936DL,1499,13244,1324402,33244,"Memphis, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0600-0659,12,609,757,6,817,-14,0,-1,0800-0859,2,0
1/2/2018,Delta Air Lines Inc.,ATW,ATL,FALSE,FALSE,535,531,0,-4,845,0,99,146,134,765,2018,1,1,2,2,DL,DL,19790,DL,1504,DL,19790,DL,N899AT,1504,10408,1040805,30408,"Appleton, WI",WI,55,Wisconsin,45,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0001-0559,11,542,821,24,901,-16,0,-2,0900-0959,4,0
1/2/2018,Delta Air Lines Inc.,PNS,ATL,FALSE,FALSE,1045,1037,0,-8,1247,0,42,79,70,271,2018,1,1,2,2,DL,DL,19790,DL,1506,DL,19790,DL,N774DE,1506,14193,1419306,33728,"Pensacola, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1000-1059,18,1055,1237,10,1304,-17,0,-2,1300-1359,2,0
1/2/2018,Delta Air Lines Inc.,SRQ,ATL,FALSE,FALSE,800,755,0,-5,922,0,71,100,87,444,2018,1,1,2,2,DL,DL,19790,DL,1508,DL,19790,DL,N942DL,1508,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,10,805,916,6,940,-18,0,-2,0900-0959,2,0
1/2/2018,Delta Air Lines Inc.,GRB,ATL,FALSE,FALSE,535,528,0,-7,830,0,102,149,122,774,2018,1,1,2,2,DL,DL,19790,DL,1514,DL,19790,DL,N991AT,1514,11977,1197705,31977,"Green Bay, WI",WI,55,Wisconsin,45,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0001-0559,13,541,823,7,904,-34,0,-2,0900-0959,4,0
1/2/2018,Delta Air Lines Inc.,EYW,ATL,FALSE,FALSE,1335,1333,0,-2,1525,0,93,125,112,646,2018,1,1,2,2,DL,DL,19790,DL,1516,DL,19790,DL,N306DQ,1516,11624,1162402,31624,"Key West, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1300-1359,8,1341,1514,11,1540,-15,0,-1,1500-1559,3,0
1/2/2018,Delta Air Lines Inc.,EYW,ATL,FALSE,FALSE,1209,1207,0,-2,1356,0,91,125,109,646,2018,1,1,2,2,DL,DL,19790,DL,1518,DL,19790,DL,N303DQ,1518,11624,1162402,31624,"Key West, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1200-1259,10,1217,1348,8,1414,-18,0,-2,1400-1459,3,0
1/2/2018,Delta Air Lines Inc.,IAD,ATL,FALSE,FALSE,600,558,0,-2,738,0,84,116,100,534,2018,1,1,2,2,DL,DL,19790,DL,1520,DL,19790,DL,N932DL,1520,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0600-0659,12,610,734,4,756,-18,0,-2,0700-0759,3,0
1/2/2018,Delta Air Lines Inc.,HOU,ATL,FALSE,FALSE,1658,1658,0,0,1941,0,87,124,103,696,2018,1,1,2,2,DL,DL,19790,DL,1524,DL,19790,DL,N974AT,1524,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1600-1659,11,1709,1936,5,2002,-21,0,-2,2000-2059,3,0
1/2/2018,Delta Air Lines Inc.,FLL,ATL,FALSE,FALSE,1855,1906,11,11,2104,8,86,121,118,581,2018,1,1,2,2,DL,DL,19790,DL,1527,DL,19790,DL,N315DN,1527,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1800-1859,23,1929,2055,9,2056,8,0,0,2000-2059,3,0
1/2/2018,Delta Air Lines Inc.,BNA,ATL,FALSE,FALSE,1343,1351,8,8,1544,0,35,73,53,214,2018,1,1,2,2,DL,DL,19790,DL,1531,DL,19790,DL,N927DA,1531,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1300-1359,13,1404,1539,5,1556,-12,0,-1,1500-1559,1,0
1/2/2018,Delta Air Lines Inc.,BHM,ATL,FALSE,FALSE,800,757,0,-3,956,0,35,65,59,134,2018,1,1,2,2,DL,DL,19790,DL,1533,DL,19790,DL,N929AT,1533,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,12,809,944,12,1005,-9,0,-1,1000-1059,1,0
1/2/2018,Delta Air Lines Inc.,IND,ATL,FALSE,FALSE,1659,1657,0,-2,1828,0,65,105,91,432,2018,1,1,2,2,DL,DL,19790,DL,1534,DL,19790,DL,N984DL,1534,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1600-1659,16,1713,1818,10,1844,-16,0,-2,1800-1859,2,0
1/2/2018,Delta Air Lines Inc.,MYR,ATL,FALSE,FALSE,630,631,1,1,740,0,54,84,69,317,2018,1,1,2,2,DL,DL,19790,DL,1536,DL,19790,DL,N965AT,1536,13577,1357702,31135,"Myrtle Beach, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0600-0659,11,642,736,4,754,-14,0,-1,0700-0759,2,0
1/2/2018,Delta Air Lines Inc.,FAY,ATL,FALSE,FALSE,600,613,13,13,732,0,60,94,79,331,2018,1,1,2,2,DL,DL,19790,DL,1537,DL,19790,DL,N948AT,1537,11641,1164102,31641,"Fayetteville, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0600-0659,11,624,724,8,734,-2,0,-1,0700-0759,2,0
1/2/2018,Delta Air Lines Inc.,PHX,ATL,FALSE,FALSE,1127,1132,5,5,1710,3,171,220,218,1587,2018,1,1,2,2,DL,DL,19790,DL,1546,DL,19790,DL,N698DL,1546,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1100-1159,20,1152,1643,27,1707,3,0,0,1700-1759,7,0
1/2/2018,Delta Air Lines Inc.,OMA,ATL,FALSE,FALSE,1325,1820,295,295,2120,278,103,137,120,821,2018,1,1,2,2,DL,DL,19790,DL,1550,DL,19790,DL,N989DL,1550,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,12,1300-1359,7,1827,2110,10,1642,278,1,12,1600-1659,4,0
1/2/2018,Delta Air Lines Inc.,PIT,ATL,FALSE,FALSE,1619,1620,1,1,1805,0,88,126,105,526,2018,1,1,2,2,DL,DL,19790,DL,1560,DL,19790,DL,N896AT,1560,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1600-1659,9,1629,1757,8,1825,-20,0,-2,1800-1859,3,0
1/2/2018,Delta Air Lines Inc.,PHL,ATL,FALSE,FALSE,1440,1435,0,-5,1634,0,98,145,119,666,2018,1,1,2,2,DL,DL,19790,DL,1561,DL,19790,DL,N935AT,1561,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1400-1459,15,1450,1628,6,1705,-31,0,-2,1700-1759,3,0
1/2/2018,Delta Air Lines Inc.,STL,ATL,FALSE,FALSE,1104,1106,2,2,1328,0,65,100,82,484,2018,1,1,2,2,DL,DL,19790,DL,1570,DL,19790,DL,N899AT,1570,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1100-1159,10,1116,1321,7,1344,-16,0,-2,1300-1359,2,0
1/2/2018,Delta Air Lines Inc.,HDN,ATL,FALSE,FALSE,1251,1301,10,10,1802,0,158,198,181,1340,2018,1,1,2,2,DL,DL,19790,DL,1574,DL,19790,DL,N356NW,1574,12094,1209402,34699,"Hayden, CO",CO,8,Colorado,82,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1200-1259,14,1315,1753,9,1809,-7,0,-1,1800-1859,6,0
1/2/2018,Delta Air Lines Inc.,IND,ATL,FALSE,FALSE,704,720,16,16,908,12,65,112,108,432,2018,1,1,2,2,DL,DL,19790,DL,1575,DL,19790,DL,N836DN,1575,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,0700-0759,33,753,858,10,856,12,0,0,0800-0859,2,0
1/2/2018,Delta Air Lines Inc.,LAS,ATL,FALSE,FALSE,1300,1255,0,-5,1928,0,191,231,213,1747,2018,1,1,2,2,DL,DL,19790,DL,1580,DL,19790,DL,N842DN,1580,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1300-1359,16,1311,1922,6,1951,-23,0,-2,1900-1959,7,0
1/2/2018,Delta Air Lines Inc.,SEA,ATL,FALSE,FALSE,2215,2215,0,0,548,0,238,279,273,2182,2018,1,1,2,2,DL,DL,19790,DL,1588,DL,19790,DL,N554NW,1588,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,2200-2259,29,2244,542,6,554,-6,0,-1,0001-0559,9,0
1/2/2018,Delta Air Lines Inc.,CLT,ATL,FALSE,FALSE,730,725,0,-5,855,0,42,90,90,226,2018,1,1,2,2,DL,DL,19790,DL,1591,DL,19790,DL,N305DQ,1591,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,36,801,843,12,900,-5,0,-1,0900-0959,1,0
1/2/2018,Delta Air Lines Inc.,SEA,ATL,FALSE,FALSE,615,615,0,0,1346,0,245,285,271,2182,2018,1,1,2,2,DL,DL,19790,DL,1598,DL,19790,DL,N538US,1598,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0600-0659,18,633,1338,8,1400,-14,0,-1,1400-1459,9,0
1/2/2018,Delta Air Lines Inc.,PHL,ATL,FALSE,FALSE,600,556,0,-4,751,0,101,145,115,666,2018,1,1,2,2,DL,DL,19790,DL,1605,DL,19790,DL,N933DL,1605,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0600-0659,11,607,748,3,825,-34,0,-2,0800-0859,3,0
1/2/2018,Delta Air Lines Inc.,IND,ATL,FALSE,FALSE,1526,1615,49,49,1734,24,62,104,79,432,2018,1,1,2,2,DL,DL,19790,DL,1613,DL,19790,DL,N943DL,1613,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,3,1500-1559,11,1626,1728,6,1710,24,1,1,1700-1759,2,0
1/2/2018,Delta Air Lines Inc.,LIT,ATL,FALSE,FALSE,705,715,10,10,930,0,62,94,75,453,2018,1,1,2,2,DL,DL,19790,DL,1614,DL,19790,DL,N916DE,1614,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0700-0759,8,723,925,5,939,-9,0,-1,0900-0959,2,0
1/2/2018,Delta Air Lines Inc.,FLL,ATL,FALSE,FALSE,1755,1809,14,14,2031,35,90,121,142,581,2018,1,1,2,2,DL,DL,19790,DL,1615,DL,19790,DL,N6709,1615,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1700-1759,27,1836,2006,25,1956,35,1,2,1900-1959,3,0
1/2/2018,Delta Air Lines Inc.,DTW,ATL,FALSE,FALSE,710,721,11,11,928,0,84,141,127,594,2018,1,1,2,2,DL,DL,19790,DL,1640,DL,19790,DL,N6707A,1640,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0700-0759,37,758,922,6,931,-3,0,-1,0900-0959,3,0
1/2/2018,Delta Air Lines Inc.,SAT,ATL,FALSE,FALSE,1059,1059,0,0,1401,0,107,139,122,874,2018,1,1,2,2,DL,DL,19790,DL,1641,DL,19790,DL,N909DE,1641,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1000-1059,7,1106,1353,8,1418,-17,0,-2,1400-1459,4,0
1/2/2018,Delta Air Lines Inc.,DTW,ATL,FALSE,FALSE,1201,1324,83,83,1509,54,85,134,105,594,2018,1,1,2,2,DL,DL,19790,DL,1647,DL,19790,DL,N944DL,1647,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,5,1200-1259,13,1337,1502,7,1415,54,1,3,1400-1459,3,0
1/2/2018,Delta Air Lines Inc.,MKE,ATL,FALSE,FALSE,1810,1805,0,-5,2101,0,92,136,116,669,2018,1,1,2,2,DL,DL,19790,DL,1663,DL,19790,DL,N929AT,1663,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1800-1859,8,1813,2045,16,2126,-25,0,-2,2100-2159,3,0
1/2/2018,Delta Air Lines Inc.,HSV,ATL,FALSE,FALSE,1840,1833,0,-7,2019,0,28,69,46,151,2018,1,1,2,2,DL,DL,19790,DL,1667,DL,19790,DL,N304DQ,1667,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1800-1859,11,1844,2012,7,2049,-30,0,-2,2000-2059,1,0
1/2/2018,Delta Air Lines Inc.,SFO,ATL,FALSE,FALSE,1521,1519,0,-2,2247,0,244,270,268,2139,2018,1,1,2,2,DL,DL,19790,DL,1670,DL,19790,DL,N845DN,1670,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1500-1559,13,1532,2236,11,2251,-4,0,-1,2200-2259,9,0
1/2/2018,Delta Air Lines Inc.,BUF,ATL,FALSE,FALSE,1210,334,924,924,558,923,104,145,144,712,2018,1,1,2,2,DL,DL,19790,DL,1672,DL,19790,DL,N965AT,1672,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,12,1200-1259,25,359,543,15,1435,923,1,12,1400-1459,3,0
1/2/2018,Delta Air Lines Inc.,LAS,ATL,FALSE,FALSE,724,720,0,-4,1351,0,190,231,211,1747,2018,1,1,2,2,DL,DL,19790,DL,1675,DL,19790,DL,N540US,1675,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,14,734,1344,7,1415,-24,0,-2,1400-1459,7,0
1/2/2018,Delta Air Lines Inc.,ORF,ATL,FALSE,FALSE,1940,1946,6,6,2136,0,93,122,110,516,2018,1,1,2,2,DL,DL,19790,DL,1685,DL,19790,DL,N978AT,1685,13931,1393102,33667,"Norfolk, VA",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1900-1959,7,1953,2126,10,2142,-6,0,-1,2100-2159,3,0
1/2/2018,Delta Air Lines Inc.,BDL,ATL,FALSE,FALSE,1732,1742,10,10,2004,0,121,175,142,859,2018,1,1,2,2,DL,DL,19790,DL,1690,DL,19790,DL,N934DL,1690,10529,1052906,30529,"Hartford, CT",CT,9,Connecticut,11,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,1700-1759,13,1755,1956,8,2027,-23,0,-2,2000-2059,4,0
1/2/2018,Delta Air Lines Inc.,CMH,ATL,FALSE,FALSE,1841,1902,21,21,2041,12,72,108,99,447,2018,1,1,2,2,DL,DL,19790,DL,1695,DL,19790,DL,N904DE,1695,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,1800-1859,7,1909,2021,20,2029,12,0,0,2000-2059,2,0
1/2/2018,Delta Air Lines Inc.,BDL,ATL,FALSE,FALSE,1240,1234,0,-6,1458,0,126,174,144,859,2018,1,1,2,2,DL,DL,19790,DL,1696,DL,19790,DL,N926DL,1696,10529,1052906,30529,"Hartford, CT",CT,9,Connecticut,11,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1200-1259,11,1245,1451,7,1534,-36,0,-2,1500-1559,4,0
1/2/2018,Delta Air Lines Inc.,IAD,ATL,FALSE,FALSE,750,747,0,-3,930,0,79,125,103,534,2018,1,1,2,2,DL,DL,19790,DL,1697,DL,19790,DL,N931DL,1697,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0700-0759,18,805,924,6,955,-25,0,-2,0900-0959,3,0
1/2/2018,Delta Air Lines Inc.,DFW,ATL,FALSE,FALSE,1207,1227,20,20,1514,4,89,123,107,731,2018,1,1,2,2,DL,DL,19790,DL,1710,DL,19790,DL,N938DL,1710,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,1200-1259,11,1238,1507,7,1510,4,0,0,1500-1559,3,0
1/2/2018,Delta Air Lines Inc.,JAC,ATL,FALSE,FALSE,1321,1341,20,20,1902,0,180,226,201,1572,2018,1,1,2,2,DL,DL,19790,DL,1718,DL,19790,DL,N553NW,1718,12441,1244102,32441,"Jackson, WY",WY,56,Wyoming,88,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,1300-1359,12,1353,1853,9,1907,-5,0,-1,1900-1959,7,0
1/2/2018,Delta Air Lines Inc.,SRQ,ATL,FALSE,FALSE,1300,1257,0,-3,1428,0,74,103,91,444,2018,1,1,2,2,DL,DL,19790,DL,1725,DL,19790,DL,N942DL,1725,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1300-1359,12,1309,1423,5,1443,-15,0,-1,1400-1459,2,0
1/2/2018,Delta Air Lines Inc.,LAS,ATL,FALSE,FALSE,1455,1452,0,-3,2140,0,192,229,228,1747,2018,1,1,2,2,DL,DL,19790,DL,1743,DL,19790,DL,N881DN,1743,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1400-1459,12,1504,2116,24,2144,-4,0,-1,2100-2159,7,0
1/2/2018,Delta Air Lines Inc.,PHX,ATL,FALSE,FALSE,110,114,4,4,623,0,175,205,189,1587,2018,1,1,2,2,DL,DL,19790,DL,1744,DL,19790,DL,N876DN,1744,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,0,0001-0559,10,124,619,4,635,-12,0,-1,0600-0659,7,0
1/2/2018,Delta Air Lines Inc.,MIA,ATL,FALSE,FALSE,955,1026,31,31,1203,6,84,122,97,594,2018,1,1,2,2,DL,DL,19790,DL,1746,DL,19790,DL,N977DL,1746,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,2,0900-0959,8,1034,1158,5,1157,6,0,0,1100-1159,3,0
1/2/2018,Delta Air Lines Inc.,PHX,ATL,FALSE,FALSE,800,751,0,-9,1307,0,171,214,196,1587,2018,1,1,2,2,DL,DL,19790,DL,1747,DL,19790,DL,N861DN,1747,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,16,807,1258,9,1334,-27,0,-2,1300-1359,7,0
1/2/2018,Delta Air Lines Inc.,IND,ATL,FALSE,FALSE,830,918,48,48,1050,35,62,105,92,432,2018,1,1,2,2,DL,DL,19790,DL,1759,DL,19790,DL,N920DE,1759,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,3,0800-0859,23,941,1043,7,1015,35,1,2,1000-1059,2,0
1/2/2018,Delta Air Lines Inc.,FNT,ATL,FALSE,FALSE,1204,1224,20,20,1415,0,96,136,111,645,2018,1,1,2,2,DL,DL,19790,DL,1767,DL,19790,DL,N991AT,1767,11721,1172105,31721,"Flint, MI",MI,26,Michigan,43,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,1200-1259,6,1230,1406,9,1420,-5,0,-1,1400-1459,3,0
1/2/2018,Southwest Airlines Co.,OKC,BWI,FALSE,FALSE,615,614,0,-1,952,0,144,165,158,1180,2018,1,1,2,2,WN,WN,19393,WN,6948,WN,19393,WN,N291WN,6948,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0,-1,0600-0659,11,625,949,3,1000,-8,0,-1,1000-1059,5,0
1/2/2018,Southwest Airlines Co.,OKC,BWI,FALSE,FALSE,1100,1058,0,-2,1432,0,140,160,154,1180,2018,1,1,2,2,WN,WN,19393,WN,6975,WN,19393,WN,N8548P,6975,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0,-1,1100-1159,7,1105,1425,7,1440,-8,0,-1,1400-1459,5,0
1/2/2018,Southwest Airlines Co.,OKC,DAL,FALSE,FALSE,825,826,1,1,919,0,41,55,53,181,2018,1,1,2,2,WN,WN,19393,WN,5266,WN,19393,WN,N8668A,5266,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,11259,1125903,30194,"Dallas, TX",TX,48,Texas,74,0,0,0800-0859,8,834,915,4,920,-1,0,-1,0900-0959,1,0
